ticker,year,address,city,coname,cusip,exchange,gvkey,inddesc,naics,naicsdesc,sic,sicdesc,spcode,spindex,state,sub_tele,tele,zip,execid,exec_fname,exec_fullname,exec_lname,exec_mname,gender,nameprefix,page,becameceo,co_per_rol,execrank,joined_co,leftco,leftofc,pceo,pcfo,reason,rejoin,releft,title,age,allothpd,allothtot,bonus,ceoann,cfoann,chg_ctrl_pymt,comment,defer_balance_tot,defer_contrib_co_tot,defer_contrib_exec_tot,defer_earnings_tot,defer_rpt_as_comp_tot,defer_withdr_tot,eip_unearn_num,eip_unearn_val,execdir,execrankann,interlock,ltip,noneq_incent,old_datafmt_flag,option_awards,option_awards_blk_value,option_awards_fv,option_awards_num,option_awards_rpt_value,opt_exer_num,opt_exer_val,opt_unex_exer_est_val,opt_unex_exer_num,opt_unex_unexer_est_val,opt_unex_unexer_num,othann,othcomp,pension_chg,pension_pymts_tot,pension_value_tot,reprice,ret_yrs,rstkgrnt,rstkvyrs,salary,sal_pct,shrown_excl_opts,shrown_excl_opts_pct,shrown_tot,shrown_tot_pct,shrs_vest_num,shrs_vest_val,stock_awards,stock_awards_fv,stock_unvest_num,stock_unvest_val,tdc1,tdc1_pct,tdc2,tdc2_pct,term_pymt,titleann,total_alt1,total_alt1_pct,total_alt2,total_alt2_pct,total_curr,total_curr_pct,total_sec,total_sec_pct
AAPL,2021,One Apple Park Way,Cupertino,APPLE INC,03783310,NAS,001690,"Technology Hardware, Storage & Peripherals",334220,Radio and Television Broadcasting and Wireless Com,3663,RADIO AND TELEVISION BROADCASTING AND COMMUNICATIO,SP,4520,CA,,(408) 996-1010,95014,57466,Deirdre,Deirdre OBrien,OBrien,,FEMALE,Ms.,57,,62858,,,,,,,,,,Senior Vice President of Retail,54,,,0,,,0,,0,0,0,0,0,0,367.552,54000.74,0,5,0,,4000,0,0,,0,0,,0,0,0,0,0,0,,61.191,0,0,0,0,,,,1000,0,136.118,0.001,136.118,0.001,137.336,18262.923,21959.62,21959.62,407.784,59911.626,27020.811,2.849,27020.811,2.849,0,Senior Vice President of People & Retail,27020.811,2.849,23324.114,52.567,1000,0,27020.811,2.849
AAPL,2022,One Apple Park Way,Cupertino,APPLE INC,03783310,NAS,001690,"Technology Hardware, Storage & Peripherals",334220,Radio and Television Broadcasting and Wireless Com,3663,RADIO AND TELEVISION BROADCASTING AND COMMUNICATIO,SP,4520,CA,,(408) 996-1010,95014,57466,Deirdre,Deirdre OBrien,OBrien,,FEMALE,Ms.,57,,62858,,,,,,,,,,Senior Vice President of Retail,55,,,0,,,0,,0,0,0,0,0,0,339.929,51135.52,0,5,0,,4000,0,0,,0,0,,0,0,0,0,0,0,,19.783,0,0,0,0,,,,1000,0,136.29,0.001,136.29,0.001,339.724,52374.037,22132.015,22132.016,327.501,49265.976,27151.799,0.485,27151.799,0.485,0,Senior Vice President of People & Retail,27151.799,0.485,57393.82,146.071,1000,0,27151.798,0.485
AAPL,2022,One Apple Park Way,Cupertino,APPLE INC,03783310,NAS,001690,"Technology Hardware, Storage & Peripherals",334220,Radio and Television Broadcasting and Wireless Com,3663,RADIO AND TELEVISION BROADCASTING AND COMMUNICATIO,SP,4520,CA,,(408) 996-1010,95014,55784,Katherine,Katherine L. Adams,Adams,L.,FEMALE,Ms.,60,,60877,,,,,,,,,,"Senior VP, General Counsel & Secretary",58,,,0,,,0,,4203.162,0,3600,-996.075,0,0,339.929,51135.52,0,3,0,,4000,0,0,,0,0,,0,0,0,0,0,0,,15.208,0,0,0,0,,,,1000,0,427.334,0.003,427.334,0.003,474.392,72614.486,22132.015,22132.016,338.057,50853.916,27147.224,0.642,27147.224,0.642,0,"Senior VP, General Counsel & Secretary",27147.224,0.642,77629.694,4.851,1000,0,27147.223,0.642
HD,2021,2455 Paces Ferry Road,Atlanta,HOME DEPOT INC,43707610,NYS,005680,Home Improvement Retail,444110,Home Centers,5211,LUMBER AND OTHER BUILDING MATERIALS DEALERS,SP,2550,GA,770,770 433 8211,30339,32642,Craig,Craig A. Menear,Menear,A.,MALE,Mr.,66,11/01/2014,34193,,,,03/01/2022,,,,,,Chairman & CEO,63,,,0,CEO,,52912.131,,13097.084,0,1300,2115.541,0,0,104.209,38196.921,1,1,0,,4388.18,0,1459.998,,1459.998,25.614,,68.468,17514.486,159888.331,631.604,24673.893,146.623,,72.089,0,0,0,0,,,,1300,0,204.083,0.02,887.6,0.087,33.945,9135.706,5839.484,5839.484,25.63,9394.42,13059.751,-6.068,29114.239,-13.856,0,Chairman & CEO,13059.751,-6.068,32410.461,-17.608,1300,0,13059.751,-6.683
HD,2022,2455 Paces Ferry Road,Atlanta,HOME DEPOT INC,43707610,NYS,005680,Home Improvement Retail,444110,Home Centers,5211,LUMBER AND OTHER BUILDING MATERIALS DEALERS,SP,2550,GA,770,770 433 8211,30339,32642,Craig,Craig A. Menear,Menear,A.,MALE,Mr.,66,11/01/2014,34193,,,,03/01/2022,,,,,,Chairman & CEO,64,,,0,,,0,,14717.71,171.859,2194.09,-711.032,0,59.224,80.446,25476.5,0,6,0,,962.18,0,3649.932,,3649.932,53.206,,0,0,140761.848,683.517,10863.305,147.916,,37.78,0,0,0,0,,,,549.231,-57.751,204.093,0.02,929.109,0.092,48.281,13976.704,3821.739,3649.88,14.594,4621.774,8849.003,-32.242,5199.071,-82.143,0,Chairman & CEO,8849.003,-32.242,15525.895,-52.096,549.231,-57.751,9020.862,-30.926
HD,2015,2455 Paces Ferry Road,Atlanta,HOME DEPOT INC,43707610,NYS,005680,Home Improvement Retail,444110,Home Centers,5211,LUMBER AND OTHER BUILDING MATERIALS DEALERS,SP,2550,GA,770,770 433 8211,30339,23290,Carol,Carol B. Tome,Tome,B.,FEMALE,Ms.,67,,23758,,,,,,,,,,Chief Financial Officer and Executive Vice President of Corporate Services,58,,,0,,CFO,44848.593,,2858.659,72.966,0,518.434,0,0,63.788,8022.041,0,2,0,,1545.671,0,1199.994,,1199.994,64.777,,143.381,12437.745,22441.51,265.046,16069.926,309.91,,79.076,0,0,0,0,,,,1051.923,3.208,577.173,0.047,577.173,0.047,50.77,5881.982,2472.858,2399.892,203.354,25573.8,6276.556,6.316,17514.307,-20.236,22123.189,Chief Financial Officer and Executive Vice President of Corporate Services,6276.556,6.316,20996.397,-17.257,1051.923,3.208,6349.522,6.108
HD,2016,2455 Paces Ferry Road,Atlanta,HOME DEPOT INC,43707610,NYS,005680,Home Improvement Retail,444110,Home Centers,5211,LUMBER AND OTHER BUILDING MATERIALS DEALERS,SP,2550,GA,770,770 433 8211,30339,23290,Carol,Carol B. Tome,Tome,B.,FEMALE,Ms.,67,,23758,,,,,,,,,,Chief Financial Officer and Executive Vice President of Corporate Services,59,,,0,,CFO,35297.782,,3211.648,0,0,352.989,0,0,51.898,7179.028,0,2,0,,1439.422,0,1208.321,,1208.321,59.626,,97.61,9927.351,24629.583,278.078,10971.251,258.894,,99.839,0,0,0,0,,,,1079.231,2.596,557.221,0.046,557.221,0.046,83.016,10746.76,2416.623,2416.622,152.706,21123.82,6243.435,-0.528,14962.465,-14.57,30596.341,Chief Financial Officer and Executive Vice President of Corporate Services,6243.435,-0.528,23292.603,10.936,1079.231,2.596,6243.436,-1.671
HD,2015,2455 Paces Ferry Road,Atlanta,HOME DEPOT INC,43707610,NYS,005680,Home Improvement Retail,444110,Home Centers,5211,LUMBER AND OTHER BUILDING MATERIALS DEALERS,SP,2550,GA,770,770 433 8211,30339,41188,Matthew,Matthew A. Carey,Carey,A.,MALE,Mr.,59,,43704,,,,,,,,,,Executive Vice President of Customer Experience,50,,,0,,,16267.838,,483.395,40.238,0,82.474,0,0,39.434,4959.111,0,4,0,,834.079,0,716.658,,716.658,38.686,,37.818,3186.102,15640.439,182.44,9740.894,188.425,,18.478,0,0,0,0,,,,710.385,2.828,54.931,0.004,54.931,0.004,29.218,3384.544,1473.529,1433.292,36.276,4562.07,3712.892,4.085,6182.336,-65.15,0,Chief Information Officer and Executive Vice President,3712.892,4.085,8133.588,-58.128,710.385,2.828,3753.129,3.923
HD,2016,2455 Paces Ferry Road,Atlanta,HOME DEPOT INC,43707610,NYS,005680,Home Improvement Retail,444110,Home Centers,5211,LUMBER AND OTHER BUILDING MATERIALS DEALERS,SP,2550,GA,770,770 433 8211,30339,41188,Matthew,Matthew A. Carey,Carey,A.,MALE,Mr.,59,,43704,,,,,,,,,,Executive Vice President of Customer Experience,51,,,0,,,12576.876,,543.085,0,0,59.69,0,0,0,0,0,4,0,,780.074,0,716.651,,716.651,35.364,,96.287,9061.239,0,0,0,0,,21.766,0,0,0,0,,,,730.385,2.815,61.905,0.005,61.905,0.005,27.845,3537.902,1433.201,1433.202,0,0,3682.078,-0.83,12026.666,94.533,0,Chief Information Officer and Executive Vice President,3682.078,-0.83,14131.366,73.741,730.385,2.815,3682.077,-1.893
HD,2017,2455 Paces Ferry Road,Atlanta,HOME DEPOT INC,43707610,NYS,005680,Home Improvement Retail,444110,Home Centers,5211,LUMBER AND OTHER BUILDING MATERIALS DEALERS,SP,2550,GA,770,770 433 8211,30339,41188,Matthew,Matthew A. Carey,Carey,A.,MALE,Mr.,59,,43704,,,,,,,,,,Executive Vice President of Customer Experience,52,,,0,,,19244.182,,901.756,45.45,0,313.221,0,0,30.9,6403.477,0,5,0,,825.659,0,439.982,,439.982,20.271,,73.396,9725.21,17915.034,132.99,10945.575,123.827,,19.459,0,0,0,0,,,,750.385,2.738,54.783,0.005,54.783,0.005,23.36,3441.097,1805.223,1759.773,22.514,4665.577,3795.258,3.074,13080.486,8.762,0,Chief Information Officer and Executive Vice President,3795.258,3.074,14761.81,4.461,750.385,2.738,3840.708,4.308
HD,2018,2455 Paces Ferry Road,Atlanta,HOME DEPOT INC,43707610,NYS,005680,Home Improvement Retail,444110,Home Centers,5211,LUMBER AND OTHER BUILDING MATERIALS DEALERS,SP,2550,GA,770,770 433 8211,30339,41188,Matthew,Matthew A. Carey,Carey,A.,MALE,Mr.,59,,43704,,,,,,,,,,Executive Vice President of Customer Experience,53,,,0,,,10899.909,,907.763,90.308,0,-84.301,0,0,25.839,4763.936,0,5,0,,729.301,0,439.989,,439.989,13.66,,0,0,19585.504,177.65,4889.461,92.827,,79.762,0,0,0,0,,,,784.904,4.6,43.018,0.004,43.018,0.004,19.539,3645.03,1850.214,1759.906,18.565,3422.829,3793.862,-0.037,3353.873,-74.36,0,Chief Information Officer and Executive Vice President,3793.862,-0.037,5238.997,-64.51,784.904,4.6,3884.17,1.132
HD,2019,2455 Paces Ferry Road,Atlanta,HOME DEPOT INC,43707610,NYS,005680,Home Improvement Retail,444110,Home Centers,5211,LUMBER AND OTHER BUILDING MATERIALS DEALERS,SP,2550,GA,770,770 433 8211,30339,41188,Matthew,Matthew A. Carey,Carey,A.,MALE,Mr.,59,,43704,,,,,,,,,,Executive Vice President of Customer Experience,54,,,0,,,,,,,,,,,,,0,,0,,637.068,0,439.99,,,,,,,,,,,,20.908,0,,,0,,,,794.231,1.188,56.132,0.005,56.132,0.005,,,1803.345,,,,,,,,,,,,,,794.231,1.188,3695.542,-4.856
HD,2023,2455 Paces Ferry Road,Atlanta,HOME DEPOT INC,43707610,NYS,005680,Home Improvement Retail,444110,Home Centers,5211,LUMBER AND OTHER BUILDING MATERIALS DEALERS,SP,2550,GA,770,770 433 8211,30339,50895,Ann-Marie,Ann-Marie Campbell,Campbell,,FEMALE,Ms.,58,,54616,,,,,,,,,,Senior Executive Vice President,57,,,0,,,10202.689,,1991.843,79.079,0,261.012,0,0,19.936,7083.365,0,2,0,,852.262,0,709.939,,709.938,10.583,,0,0,11606.985,64.526,3360.699,38.709,,23.165,0,0,0,0,,,,940.829,5.32,80.431,0.008,80.431,0.008,16.606,4918.42,2543.245,2464.166,11.59,4117.927,4990.36,6.812,4280.422,-27.554,0,Senior Executive Vice President,4990.36,6.812,6734.676,-19.648,940.829,5.32,5069.44,6.687
HD,2017,2455 Paces Ferry Road,Atlanta,HOME DEPOT INC,43707610,NYS,005680,Home Improvement Retail,444110,Home Centers,5211,LUMBER AND OTHER BUILDING MATERIALS DEALERS,SP,2550,GA,770,770 433 8211,30339,54945,Edward,Edward P. Decker,Decker,P.,MALE,Mr.,61,03/01/2022,59909,1,,,,CEO,,,,,"Chairman, President & CEO",54,,,0,,,17588.589,,1914.871,47.811,0,522.957,0,0,28.928,5994.77,1,4,0,,868.815,0,419.992,,419.992,19.35,,0,0,36244.945,232.692,9071.012,107.676,,36.842,0,0,0,0,,,,784.231,,58.776,0.005,58.776,0.005,14.531,2153.785,1727.715,1679.904,24.853,5150.286,3789.784,,3369.792,,0,Executive Vice President of Merchandising,3789.784,,3843.673,,784.231,,3837.595,
HD,2018,2455 Paces Ferry Road,Atlanta,HOME DEPOT INC,43707610,NYS,005680,Home Improvement Retail,444110,Home Centers,5211,LUMBER AND OTHER BUILDING MATERIALS DEALERS,SP,2550,GA,770,770 433 8211,30339,54945,Edward,Edward P. Decker,Decker,P.,MALE,Mr.,61,03/01/2022,59909,,,,,CEO,,,,,"Chairman, President & CEO",55,,,0,,,11268.549,,1884.286,95.403,0,-125.987,0,0,24.523,4521.306,1,4,0,,811.096,0,439.989,,439.989,13.66,,50.86,8307.709,26925.921,216.471,4402.796,86.697,,60.328,0,0,0,0,,,,820.577,4.635,65.507,0.006,65.507,0.006,16.005,3011.515,1855.309,1759.906,23.608,4352.607,3891.896,2.694,11759.616,248.972,0,Executive Vice President of Merchandising,3891.896,2.694,13011.225,238.51,820.577,4.635,3987.299,3.901
HD,2019,2455 Paces Ferry Road,Atlanta,HOME DEPOT INC,43707610,NYS,005680,Home Improvement Retail,444110,Home Centers,5211,LUMBER AND OTHER BUILDING MATERIALS DEALERS,SP,2550,GA,770,770 433 8211,30339,54945,Edward,Edward P. Decker,Decker,P.,MALE,Mr.,61,03/01/2022,59909,,,,,CEO,,,,,"Chairman, President & CEO",56,,,0,,,12232.525,,2351.136,47.893,0,418.957,0,0,23.206,5293.18,1,3,0,,663.666,0,439.99,,439.99,16.308,,95.397,16167.102,21896.979,154.152,5106.68,69.927,,37.551,0,0,0,0,,,,829.231,1.055,72.452,0.007,72.452,0.007,13.988,2720.316,1807.729,1759.836,21.262,4849.863,3730.274,-4.153,19457.386,65.459,0,President & COO,3730.274,-4.153,20417.866,56.925,829.231,1.055,3778.167,-5.245
HD,2020,2455 Paces Ferry Road,Atlanta,HOME DEPOT INC,43707610,NYS,005680,Home Improvement Retail,444110,Home Centers,5211,LUMBER AND OTHER BUILDING MATERIALS DEALERS,SP,2550,GA,770,770 433 8211,30339,54945,Edward,Edward P. Decker,Decker,P.,MALE,Mr.,61,03/01/2022,59909,,,,,CEO,,,,,"Chairman, President & CEO",57,,,0,,,15348.614,,2830.512,45.276,0,434.1,0,0,30.687,8310.944,1,2,0,,2250,0,689.957,,689.957,17.298,,61.799,11928.778,18793.308,117.827,5730.712,61.751,,35.776,0,0,0,0,,,,898.673,8.374,80.166,0.008,80.166,0.008,15.566,3471.647,2054.873,2009.598,21.092,5712.134,5884.004,57.737,17122.825,-11.998,0,President & COO,5884.004,57.737,18584.874,-8.977,898.673,8.374,5929.279,56.935
HD,2021,2455 Paces Ferry Road,Atlanta,HOME DEPOT INC,43707610,NYS,005680,Home Improvement Retail,444110,Home Centers,5211,LUMBER AND OTHER BUILDING MATERIALS DEALERS,SP,2550,GA,770,770 433 8211,30339,54945,Edward,Edward P. Decker,Decker,P.,MALE,Mr.,61,03/01/2022,59909,,,,,CEO,,,,,"Chairman, President & CEO",58,,,0,,,23924.411,,3709.547,0,0,879.035,0,0,39.373,14431.928,1,2,0,,2594.933,0,899.973,,899.973,15.789,,0,0,34503.109,138.381,8460.604,56.986,,40.362,0,0,0,0,,,,1019.231,13.415,94.831,0.009,94.831,0.009,10.549,2931.852,3599.654,3599.654,21.4,7843.957,8154.153,38.582,7254.18,-57.634,0,"President, CEO & Director",8154.153,38.582,6586.378,-64.561,1019.231,13.415,8154.153,37.524
HD,2022,2455 Paces Ferry Road,Atlanta,HOME DEPOT INC,43707610,NYS,005680,Home Improvement Retail,444110,Home Centers,5211,LUMBER AND OTHER BUILDING MATERIALS DEALERS,SP,2550,GA,770,770 433 8211,30339,54945,Edward,Edward P. Decker,Decker,P.,MALE,Mr.,61,03/01/2022,59909,,,,,CEO,,,,,"Chairman, President & CEO",59,,,0,CEO,,21136.359,,3450.708,104.189,0,-363.028,0,0,45.286,14341.6,1,1,0,,2848.936,0,2039.958,,2039.958,29.737,,44.078,10184.488,20390.317,110.957,3822.973,70.069,,97.395,0,0,0,0,,,,1369.712,34.387,103.617,0.01,103.617,0.01,15.177,4712.634,8263.788,8159.599,27.098,8581.665,14515.6,78.015,22660.13,212.373,0,"Chairman, President & CEO",14515.6,78.015,19213.165,191.711,1369.712,34.387,14619.789,79.293
HD,2023,2455 Paces Ferry Road,Atlanta,HOME DEPOT INC,43707610,NYS,005680,Home Improvement Retail,444110,Home Centers,5211,LUMBER AND OTHER BUILDING MATERIALS DEALERS,SP,2550,GA,770,770 433 8211,30339,54945,Edward,Edward P. Decker,Decker,P.,MALE,Mr.,61,03/01/2022,59909,,,,,CEO,,,,,"Chairman, President & CEO",60,,,0,CEO,,25112.927,,4105.062,103.664,0,550.691,0,0,52.299,18581.801,1,1,0,,2290.88,0,2109.958,,2109.958,32.164,,0,0,25717.153,126.721,5970.613,86.469,,74.885,0,0,0,0,,,,1400,2.211,116.315,0.012,116.315,0.012,24.71,7234.269,8543.529,8439.865,26.469,9404.436,14315.588,-1.378,12205.63,-46.136,0,"Chairman, President & CEO",14315.588,-1.378,11000.034,-42.747,1400,2.211,14419.252,-1.372
HD,2019,2455 Paces Ferry Road,Atlanta,HOME DEPOT INC,43707610,NYS,005680,Home Improvement Retail,444110,Home Centers,5211,LUMBER AND OTHER BUILDING MATERIALS DEALERS,SP,2550,GA,770,770 433 8211,30339,58105,Richard,Richard V. McPhail,McPhail,V.,MALE,Mr.,52,,63576,3,,,,,CFO,,,,Executive VP & CFO,47,,,0,,,3547.012,,601.464,24.808,0,122.356,0,0,7.007,1598.381,0,6,0,,476.142,0,379.981,,379.981,12.1,,6,948.663,5286.997,39.713,1606.793,28.262,,23.386,0,0,0,0,,,,612.001,,24.098,0.002,24.098,0.002,4.971,979.391,794.469,769.661,5.559,1268.008,2261.171,,2829.853,,0,Executive VP & CFO,2261.171,,3039.583,,612.001,,2285.979,
HD,2020,2455 Paces Ferry Road,Atlanta,HOME DEPOT INC,43707610,NYS,005680,Home Improvement Retail,444110,Home Centers,5211,LUMBER AND OTHER BUILDING MATERIALS DEALERS,SP,2550,GA,770,770 433 8211,30339,58105,Richard,Richard V. McPhail,McPhail,V.,MALE,Mr.,52,,63576,,,,,,CFO,,,,Executive VP & CFO,48,,,0,,CFO,6862.087,,765.244,33.452,0,130.328,0,0,16.617,4500.539,0,5,0,,1650,0,649.982,,649.982,16.177,,10.641,2081.38,5965.393,36.744,2770.362,36.767,,21.695,0,0,0,0,,,,749.712,22.502,24.48,0.002,24.48,0.002,4.763,1062.156,1883.1,1849.649,8.374,2267.847,4921.038,117.632,6352.436,124.479,0,Executive VP & CFO,4921.038,117.632,5564.943,83.082,749.712,22.502,4954.489,116.734
HD,2021,2455 Paces Ferry Road,Atlanta,HOME DEPOT INC,43707610,NYS,005680,Home Improvement Retail,444110,Home Centers,5211,LUMBER AND OTHER BUILDING MATERIALS DEALERS,SP,2550,GA,770,770 433 8211,30339,58105,Richard,Richard V. McPhail,McPhail,V.,MALE,Mr.,52,,63576,,,,,,CFO,,,,Executive VP & CFO,49,,,0,,CFO,14122.348,,1056.617,0,0,291.373,0,0,22.525,8256.664,0,4,0,,1427.846,0,449.958,,449.958,7.894,,14.544,4566.234,6896.328,30.198,5303.4,36.663,,23.146,0,0,0,0,,,,841.154,12.197,28.313,0.003,28.313,0.003,3.127,869.453,1799.534,1799.535,9.396,3444.01,4541.639,-7.71,8657.915,36.293,0,Executive VP & CFO,4541.639,-7.71,7727.833,38.866,841.154,12.197,4541.638,-8.333
HD,2022,2455 Paces Ferry Road,Atlanta,HOME DEPOT INC,43707610,NYS,005680,Home Improvement Retail,444110,Home Centers,5211,LUMBER AND OTHER BUILDING MATERIALS DEALERS,SP,2550,GA,770,770 433 8211,30339,58105,Richard,Richard V. McPhail,McPhail,V.,MALE,Mr.,52,,63576,,,,,,CFO,,,,Executive VP & CFO,50,,,0,,CFO,8649.879,,1004.811,76.97,0,-128.776,0,0,24.132,7642.324,0,3,0,,934.31,0,549.966,,549.966,8.017,,0,0,6836.144,39.775,2558.345,35.103,,28.064,0,0,0,0,,,,872.154,3.685,37.17,0.004,37.17,0.004,6.198,1868.001,2276.663,2199.693,9.115,2886.628,4584.187,0.937,4034.221,-53.404,0,Executive VP & CFO,4584.187,0.937,3702.529,-52.088,872.154,3.685,4661.157,2.632
HD,2023,2455 Paces Ferry Road,Atlanta,HOME DEPOT INC,43707610,NYS,005680,Home Improvement Retail,444110,Home Centers,5211,LUMBER AND OTHER BUILDING MATERIALS DEALERS,SP,2550,GA,770,770 433 8211,30339,58105,Richard,Richard V. McPhail,McPhail,V.,MALE,Mr.,52,,63576,,,,,,CFO,,,,Executive VP & CFO,51,,,0,,CFO,9146.976,,1243.592,76.445,0,162.336,0,0,18.028,6405.328,0,3,0,,745.19,0,584.955,,584.955,8.917,,2,432.22,8826.468,47.825,2877.449,33.97,,25.628,0,0,0,0,,,,903.692,3.616,42.563,0.004,42.563,0.004,13.872,4114.914,2415.89,2339.445,10.058,3573.608,4598.91,0.321,4446.175,10.211,0,Executive VP & CFO,4598.91,0.321,6221.644,68.038,903.692,3.616,4675.355,0.305
WMT,2015,702 South West 8th Street,Bentonville,WALMART INC,93114210,NYS,011259,Consumer Staples Merchandise Retail,455219,All Other General Merchandise Retailers (eff_from,5331,VARIETY STORES,SP,3010,AR,,(479) 273-4000,72716,44288,Rosalind,Rosalind Gates Brewer,Brewer,Gates,FEMALE,Ms.,62,,47137,,,,,,,,,,"Executive Vice President, Chief Executive Officer of Sam's Club Segment and President of Sam's Club Segment",54,,,0,,,0,,9588.075,0,4708.945,199.724,20.13,0,182.163,12088.337,0,6,0,,1812.431,0,0,,0,0,,0,0,197.61,10.794,0,0,,130.018,20.13,0,0,0,,,,921.202,3.064,277.678,0.009,277.678,0.009,69.862,4879.965,5570.944,5570.944,84.673,5618.9,8454.725,-11.564,8454.725,-11.564,1845,"Executive Vice President, Chief Executive Officer of Sam's Club Segment and President of Sam's Club Segment",8454.725,-11.564,7763.746,-14.837,921.202,3.064,8454.725,-11.564
WMT,2015,702 South West 8th Street,Bentonville,WALMART INC,93114210,NYS,011259,Consumer Staples Merchandise Retail,455219,All Other General Merchandise Retailers (eff_from,5331,VARIETY STORES,SP,3010,AR,,(479) 273-4000,72716,47385,Gregory,Gregory S. Foran,Foran,S.,MALE,Mr.,64,,50622,,,,,,,,,,"Executive Vice President, Chief Executive Officer of Walmart US and President of Walmart US",55,,,0,,,0,,2000.372,0,237.172,63.243,5.929,0,202.6,13444.536,0,4,0,,2491.09,0,0,,0,0,,0,0,0,0,0,0,,1035.779,5.929,0,0,0,,,,976.334,15.282,111.631,0.004,111.631,0.004,52.435,3494.874,7035.147,7035.147,70.04,4647.854,11544.279,-40.905,11544.279,-40.905,1957,"Executive Vice President, Chief Executive Officer of Walmart US and President of Walmart US",11544.279,-40.905,8004.006,77.623,976.334,-27.513,11544.279,-40.905
WMT,2016,702 South West 8th Street,Bentonville,WALMART INC,93114210,NYS,011259,Consumer Staples Merchandise Retail,455219,All Other General Merchandise Retailers (eff_from,5331,VARIETY STORES,SP,3010,AR,,(479) 273-4000,72716,47385,Gregory,Gregory S. Foran,Foran,S.,MALE,Mr.,64,,50622,,,,,,,,,,"Executive Vice President, Chief Executive Officer of Walmart US and President of Walmart US",56,,,0,,,0,,3225.313,0,1181.632,88.662,7.731,0,311.252,20772.958,0,3,0,,2861.535,0,0,,0,0,,0,0,0,0,0,0,,1027.673,7.731,0,0,0,,,,1006.424,3.082,168.506,0.006,168.506,0.006,81.763,5713.945,6650.49,6650.49,76.79,5124.965,11553.853,0.083,11553.853,0.083,2010.818,"Executive Vice President, Chief Executive Officer of Walmart US and President of Walmart US",11553.853,0.083,10617.308,32.65,1006.424,3.082,11553.853,0.083
HD,2022,2455 Paces Ferry Road,Atlanta,HOME DEPOT INC,43707610,NYS,005680,Home Improvement Retail,444110,Home Centers,5211,LUMBER AND OTHER BUILDING MATERIALS DEALERS,SP,2550,GA,770,770 433 8211,30339,62872,Jeffrey,Jeffrey G. Kinnaird,Kinnaird,G.,MALE,Mr.,49,,69145,6,,,,,,,,,Executive Vice President of Merchandising,47,,,0,,,6004.568,,0,0,0,0,0,0,14.146,4479.898,0,5,0,,796.655,0,419.969,,419.969,6.122,,6.403,1127.402,1552.326,10.87,1290.887,22.775,,58.046,0,0,0,0,,,,759.996,,27.872,0.003,43.5,0.004,4.249,1328.288,1679.731,1679.731,6.226,1972.086,3714.397,,4421.83,,0,Executive Vice President of Merchandising,3714.397,,4070.387,,759.996,,3714.397,
HD,2023,2455 Paces Ferry Road,Atlanta,HOME DEPOT INC,43707610,NYS,005680,Home Improvement Retail,444110,Home Centers,5211,LUMBER AND OTHER BUILDING MATERIALS DEALERS,SP,2550,GA,770,770 433 8211,30339,62872,Jeffrey,Jeffrey G. Kinnaird,Kinnaird,G.,MALE,Mr.,49,,69145,,,,,,,,,,Executive Vice President of Merchandising,48,,,0,,,0,,0,0,0,0,0,0,0,0,0,6,0,,0,0,487.183,,1335.207,9.086,,24.714,2710.536,0,0,0,0,,4077.22,0,0,0,0,,,,129.808,-82.92,18.056,0.002,18.056,0.002,5.587,1648.896,848.024,0,2.1,746.062,5542.235,49.21,6917.564,56.441,0,Executive Vice President of Merchandising,5542.235,49.21,8566.46,110.458,129.808,-82.92,5542.235,49.21
HD,2023,2455 Paces Ferry Road,Atlanta,HOME DEPOT INC,43707610,NYS,005680,Home Improvement Retail,444110,Home Centers,5211,LUMBER AND OTHER BUILDING MATERIALS DEALERS,SP,2550,GA,770,770 433 8211,30339,65022,Teresa,"Teresa Wynn Roseborough, J.D.","Roseborough, J.D.",Wynn,FEMALE,Ms.,65,,71679,5,,,,,,,,,"Executive VP, General Counsel & Corporate Secretary",64,,,0,,,6133.702,,974.27,62.916,0,127.109,0,0,13.135,4666.809,0,5,0,,626.637,0,379.955,,379.955,5.792,,0,0,5281.67,31.252,2286.717,24.359,,31.363,0,0,0,0,,,,759.923,,25.572,0.003,25.572,0.003,12.626,3738.842,1582.51,1519.594,5.775,2051.858,3317.472,,2937.517,,0,"Executive VP, General Counsel & Corporate Secretary",3317.472,,5156.765,,759.923,,3380.388,
WMT,2018,702 South West 8th Street,Bentonville,WALMART INC,93114210,NYS,011259,Consumer Staples Merchandise Retail,455219,All Other General Merchandise Retailers (eff_from,5331,VARIETY STORES,SP,3010,AR,,(479) 273-4000,72716,47385,Gregory,Gregory S. Foran,Foran,S.,MALE,Mr.,64,,50622,,,,,,,,,,"Executive Vice President, Chief Executive Officer of Walmart US and President of Walmart US",58,,,0,,,0,,9313.569,0,2676.921,173.999,20.366,0,85.617,8204.677,0,2,0,,3300.23,0,0,,0,0,,0,0,0,0,0,0,,248.88,20.366,0,0,0,,,,1104.201,5.019,186.162,0.006,186.162,0.006,129.522,12669.859,8812.816,8812.816,253.261,24270.002,13486.493,22.407,13486.493,22.407,2216.928,"Executive Vice President, Chief Executive Officer of Walmart US and President of Walmart US",13486.493,22.407,17343.536,33.94,1104.201,5.019,13486.493,22.407
